qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
2,77,12,12288.121,12233.382,12342.859,0.12288121,0.21789199,69789.578,15206.59,310931.38,757509.25,10.854591,10.951342
3,77,12,12730.841,12679.472,12782.209,0.12730841,0.22478652,68075.805,15302.522,302122.69,726629.06,10.673955,10.804022
4,77,12,12828.975,12775.692,12882.256,0.12828974,0.2263065,67218.242,15211.925,298061.38,715719.19,10.652977,10.806664
5,77,12,13591.61,13526.585,13656.636,0.1359161,0.23801789,65090.02,15492.589,286718.63,671463.19,10.32518,10.541164
1,82,12,25278.354,25162.406,25394.301,0.25278354,0.39683655,57379.195,22770.162,229970.58,480358.28,8.371645,8.371646
2,82,12,25748.961,25652.479,25845.443,0.25748962,0.40248701,54579.555,21967.563,217978.88,453666.44,8.3120213,8.312021
3,82,12,26061.197,25970.988,26151.408,0.26061198,0.40620667,52773.305,21436.867,210274.34,427875.44,8.1079769,8.216065
4,82,12,26097.588,26008.316,26186.861,0.2609759,0.40663871,52139.352,21201.877,207692.06,422560.44,8.1115122,8.230029
5,82,12,27047.139,26933.059,27161.221,0.27047139,0.4178009,49597.43,20721.852,196182.53,384744.56,7.7695065,8.062693
1,85,12,40265.418,40108.074,40422.766,0.4026542,0.55304992,34609.031,19140.523,250387.7,250387.7,7.2347503,7.23475
2,85,12,40438.648,40287.059,40590.238,0.40438649,0.55459577,32611.992,18086.473,235687.56,235687.56,7.2270212,7.227021
3,85,12,40343.129,40205.746,40480.516,0.4034313,0.55374402,31335.559,17351.879,224735.53,224735.53,7.1720071,7.211081
4,85,12,40249.887,40121.891,40377.883,0.40249887,0.55291104,31085.209,17187.355,216182.73,216182.73,6.9824572,7.152415
5,85,12,41153.629,40988.086,41319.172,0.41153631,0.56091952,28875.58,16196.877,188562.02,188562.02,6.5510378,6.962164
1,2,13,142.03287,138.13283,145.93291,0.0014203286,0.0028366265,100000,283.66266,499290.84,7936131,79.361313,79.281741
2,2,13,151.03374,146.78465,155.28282,0.0015103375,0.0030161173,100000,301.61172,499245.97,7871810.5,78.718102,78.718102
3,2,13,149.59099,144.78728,154.39471,0.0014959099,0.0029873487,100000,298.73486,499253.16,7818941.5,78.189415,78.189415
4,2,13,146.4314,141.43808,151.42473,0.0014643139,0.0029243436,100000,292.43436,499268.91,7782114.5,77.821144,77.758963
5,2,13,173.55933,166.69168,180.42697,0.0017355933,0.0034651691,100000,346.51691,499133.72,7695664,76.956642,76.984682
1,7,13,41.483627,39.408615,43.55864,0.00041483628,0.00082932849,99716.336,82.697601,498374.94,7436840,74.579956,74.514197
2,7,13,49.724827,47.192219,52.257435,0.00049724826,0.00099400221,99698.391,99.100418,498244.19,7372564.5,73.948685,73.948685
3,7,13,51.437588,48.527943,54.347237,0.00051437586,0.0010282227,99705.531,102.5195,498271.34,7318378.5,73.399971,73.415687
4,7,13,52.884922,49.982994,55.786846,0.0005288492,0.0010571392,99707.563,105.40478,498274.31,7282845.5,73.042053,72.965851
5,7,13,60.660122,56.810299,64.509941,0.00060660124,0.0012124669,99657.609,120.83154,497985.97,7195639,72.203651,72.249096
1,12,13,24.278061,22.612606,25.943518,0.00024278062,0.00048544336,99633.641,48.366489,498047.28,6938465,69.639786,69.649434
2,12,13,29.424126,27.506777,31.341475,0.00029424127,0.00058830943,99599.289,58.5952,497849.97,6874320.5,69.019775,69.019775
3,12,13,31.565744,29.395123,33.736362,0.00031565744,0.00063111563,99603.016,62.861019,497857.91,6820107,68.472946,68.488181
4,12,13,33.410061,31.199179,35.620941,0.00033410059,0.00066797802,99602.156,66.532051,497844.44,6784571,68.116707,68.08251
5,12,13,37.268986,34.548481,39.989491,0.00037268986,0.00074510201,99536.805,74.16507,497498.59,6701195.5,67.323837,67.333139
1,17,13,42.171116,40.032333,44.309898,0.00042171116,0.00084306672,99585.273,83.957031,497716.47,6440418,64.672394,64.708765
2,17,13,44.110569,41.833435,46.387703,0.00044110569,0.00088182231,99540.695,87.777206,497484.03,6376470.5,64.058929,64.058929
3,17,13,48.354382,45.868118,50.840649,0.00048354382,0.00096662017,99540.148,96.217522,497460.22,6322249,63.514606,63.529503
4,17,13,51.130482,48.645847,53.615116,0.00051130482,0.0010220869,99535.625,101.73407,497423.78,6286726.5,63.160568,63.149791
5,17,13,56.037575,53.055782,59.019367,0.00056037575,0.0011201237,99463.047,111.41091,497036.72,6203115.5,62.366077,62.380769
1,22,13,96.15097,93.076256,99.225693,0.00096150971,0.0019211716,99501.313,191.1591,497028.69,5942701.5,59.724854,59.794896
2,22,13,89.321411,86.28656,92.356262,0.00089321414,0.0017848336,99452.922,177.50691,496820.84,5878986.5,59.113262,59.113262
3,22,13,97.570778,94.36882,100.77274,0.00097570778,0.0019495127,99443.938,193.86722,496735,5824789,58.573643,58.587599
4,22,13,103.13269,99.805618,106.45975,0.0010313269,0.0020605281,99433.891,204.88632,496657.25,5789303,58.22263,58.212721
5,22,13,112.93664,109.01742,116.85586,0.0011293663,0.0022561837,99355.477,224.1642,496216.97,5705081.5,57.421032,57.447506
1,27,13,125.07137,121.86034,128.28241,0.0012507137,0.0024983014,99310.156,248.1067,495930.5,5445673,54.835003,54.900461
2,27,13,125.85673,122.51329,129.20016,0.0012585673,0.0025139693,99275.414,249.57535,495753.13,5382165.5,54.214485,54.214485
3,27,13,133.58932,129.94566,137.23299,0.0013358933,0.0026682205,99250.07,264.82108,495588.28,5328054,53.683174,53.698063
4,27,13,145.23996,141.412,149.0679,0.0014523995,0.0029005841,99229.008,287.82208,495425.5,5292645.5,53.337685,53.313687
5,27,13,162.03676,157.41124,166.66229,0.0016203676,0.0032354898,99131.305,320.73834,494854.69,5208864.5,52.545227,52.571094
1,32,13,126.0416,123.09116,128.99205,0.001260416,0.0025176574,99062.047,249.4043,494686.72,4949742.5,49.966084,49.926529
2,32,13,146.46327,143.1447,149.78185,0.0014646327,0.0029249792,99025.836,289.6485,494405.06,4886412.5,49.344826,49.344826
3,32,13,153.86392,150.08798,157.63988,0.0015386393,0.0030725487,98985.242,304.13696,494165.88,4832465.5,48.82011,48.835529
4,32,13,173.05092,169.09888,177.00294,0.0017305091,0.0034550359,98941.188,341.84537,493851.31,4797220,48.485573,48.46094
5,32,13,197.61925,192.37906,202.85942,0.0019761925,0.0039445846,98810.57,389.76663,493078.44,4714010,47.707672,47.734498
1,37,13,159.5835,156.22548,162.94151,0.001595835,0.0031865819,98812.641,314.87457,493276,4455055.5,45.085884,44.993693
2,37,13,194.43095,190.5834,198.27849,0.0019443094,0.003881068,98736.188,383.20187,492722.94,4392007.5,44.482246,44.482246
3,37,13,212.86357,208.27611,217.45102,0.0021286355,0.0042482219,98681.109,419.21924,492357.47,4338299.5,43.962864,43.978282
4,37,13,242.13345,237.49641,246.77049,0.0024213346,0.0048309625,98599.344,476.32974,491805.91,4303369,43.645004,43.57495
5,37,13,279.81558,273.61353,286.01761,0.0027981556,0.0055806809,98420.805,549.25507,490730.88,4220931.5,42.886707,42.913594
1,42,13,267.98398,263.4808,272.48718,0.0026798397,0.0053453422,98497.766,526.50427,491172.56,3961779.5,40.222023,40.203179
2,42,13,323.64429,318.69016,328.59842,0.003236443,0.0064519821,98352.984,634.57166,490178.5,3899284.5,39.645817,39.645817
3,42,13,369.21246,363.36838,375.05655,0.0036921247,0.007357053,98261.883,722.91791,489502.13,3845942,39.139763,39.154277
4,42,13,415.56619,409.37265,421.75977,0.0041556619,0.0082768807,98123.016,812.15247,488584.69,3811562.8,38.844738,38.78258
5,42,13,478.4343,470.91486,485.9537,0.0047843428,0.0095230518,97871.547,932.03583,487027.63,3730200.8,38.113358,38.137797
1,47,13,546.48328,540.04462,552.92194,0.0054648328,0.010870154,97971.258,1064.9626,487193.88,3470607,35.424744,35.476523
2,47,13,663.32117,655.99713,670.6452,0.0066332119,0.013178812,97718.414,1287.8126,485372.53,3409106,34.887039,34.887039
3,47,13,748.14911,739.91357,756.38464,0.0074814907,0.014851592,97538.961,1448.609,484073.28,3356440,34.411324,34.426248
4,47,13,822.13147,813.76569,830.49725,0.0082213143,0.016308187,97310.859,1586.9636,482586.91,3322978.3,34.148071,34.136775
5,47,13,929.76837,919.68109,939.85565,0.0092976838,0.018423541,96939.508,1785.9689,480232.63,3243173,33.455769,33.480588
1,52,13,1077.0026,1067.5874,1086.4176,0.010770026,0.02130972,96906.297,2065.0461,479368.88,2983413,30.786575,30.844818
2,52,13,1315.2716,1304.3478,1326.1954,0.013152716,0.025962457,96430.602,2503.5754,475894.06,2923733.5,30.319561,30.319561
3,52,13,1433.8359,1421.9791,1445.6927,0.014338359,0.028269444,96090.352,2716.4209,473660.72,2872366.8,29.892401,29.906627
4,52,13,1534.092,1522.1359,1546.0482,0.015340921,0.03021593,95723.898,2892.3867,471388.53,2840391.3,29.672749,29.680615
5,52,13,1702.1078,1687.9795,1716.2361,0.017021079,0.033469241,95153.539,3184.7166,467805.88,2762940.3,29.036785,29.060956
1,57,13,1694.7107,1680.507,1708.9143,0.016947107,0.033326242,94841.25,3160.7024,466304.5,2504044.3,26.402479,26.472781
2,57,13,2032.0034,2016.3782,2047.6288,0.020320034,0.039825335,93927.023,3740.6753,460283.44,2447839.5,26.061079,26.061079
3,57,13,2178.1345,2161.4514,2194.8179,0.021781346,0.042627469,93373.938,3980.2947,456918.94,2398706,25.689299,25.705671
4,57,13,2283.1838,2266.1875,2300.1799,0.022831839,0.044636782,92831.516,4143.7002,453798.31,2369002.8,25.519379,25.544127
5,57,13,2511.302,2491.4695,2531.1348,0.02511302,0.048985567,91968.82,4505.1445,448581.25,2295134.5,24.955708,24.97728
1,62,13,2350.3218,2331.2729,2369.3706,0.023503218,0.045918744,91680.547,4209.8555,447878.09,2037739.8,22.226521,22.310876
2,62,13,2716.6604,2697.1008,2736.22,0.027166603,0.052883532,90186.352,4769.3726,439008.31,1987556,22.038324,22.038324
3,62,13,2904.8862,2884.811,2924.9614,0.029048862,0.056442264,89393.641,5045.5796,434354.25,1941787.1,21.721811,21.736409
4,62,13,3001.9568,2981.6382,3022.2754,0.030019566,0.058272321,88687.813,5168.0449,430518.94,1915204.4,21.5949,21.622848
5,62,13,3293.9377,3270.1108,3317.7646,0.032939378,0.063755631,87463.672,5576.3018,423377.63,1846553.3,21.112373,21.138212
1,67,13,3409.4753,3384.2488,3434.7019,0.034094755,0.065916561,87470.688,5765.7671,422939.03,1589861.6,18.175936,18.295841
2,67,13,3782.9739,3756.8699,3809.0776,0.037829738,0.072868139,85416.977,6224.1763,411524.44,1548547.8,18.129274,18.129274
3,67,13,4039.2012,4013.3298,4065.0723,0.040392011,0.077607118,84348.063,6546.0098,405375.28,1507432.9,17.871634,17.886458
4,67,13,4131.8354,4105.313,4158.3584,0.041318357,0.07931444,83519.766,6624.3232,401038.03,1484685.5,17.776457,17.815482
5,67,13,4514.7373,4485.6772,4543.7969,0.045147371,0.086338148,81887.375,7070.0044,391761.88,1423175.6,17.379824,17.403391
1,72,13,5895.7495,5852.1528,5939.3467,0.058957495,0.1112284,81704.922,9087.9072,385804.84,1166922.6,14.282158,14.484336
2,72,13,6323.1768,6285.4775,6360.876,0.063231766,0.11879372,79192.797,9407.6064,372444.97,1137023.3,14.35766,14.35766
3,72,13,6678.0249,6641.4976,6714.5527,0.066780247,0.12502547,77802.055,9727.2383,364692.19,1102057.6,14.164951,14.182097
4,72,13,6776.0322,6739.8545,6812.2104,0.067760326,0.12673888,76895.445,9745.6426,360113.13,1083647.5,14.09248,14.137566
5,72,13,7314.5244,7275.5034,7353.5449,0.073145241,0.13609329,74817.375,10182.142,348631.5,1031413.8,13.785919,13.811142
1,77,13,11775.876,11708.74,11843.013,0.11775876,0.20983818,72617.016,15237.822,324990.53,781117.75,10.756677,11.000605
2,77,13,12288.121,12233.304,12342.938,0.12288121,0.21789199,69785.188,15205.634,310911.84,764578.25,10.956168,10.956168
3,77,13,12730.841,12681.65,12780.031,0.12730841,0.22478652,68074.82,15302.301,302118.34,737365.38,10.83176,10.8535
4,77,13,12828.975,12781.043,12876.905,0.12828974,0.2263065,67149.805,15196.437,297757.91,727757,10.837813,10.837813
5,77,13,13591.61,13541.219,13642.002,0.1359161,0.23801789,64635.23,15384.341,284715.28,682782.25,10.563816,10.589274
1,82,13,25278.354,25166.973,25389.734,0.25278354,0.39683655,57379.195,22770.162,229970.56,456127.22,7.9493484,8.244051
2,82,13,25748.961,25658.572,25839.348,0.25748962,0.40248701,54579.555,21967.563,217978.88,453666.44,8.3120213,8.312021
3,82,13,26061.197,25980.525,26141.871,0.26061198,0.40620667,52772.516,21436.549,210271.22,435247.03,8.2476988,8.271607
4,82,13,26097.588,26020.01,26175.168,0.26097587,0.40663868,52092.781,21182.941,207506.56,428508.13,8.2372484,8.274633
5,82,13,27047.139,26969.15,27125.127,0.27047139,0.4178009,49250.891,20577.066,194811.78,398066.97,8.0826855,8.110328
1,85,13,40265.422,40111.445,40419.398,0.4026542,0.55304998,34609.031,19140.523,250387.7,250387.7,7.2347503,7.23475
2,85,13,40438.648,40303.98,40573.316,0.40438649,0.55459577,32611.992,18086.473,235687.56,235687.56,7.2270212,7.227021
3,85,13,40343.129,40221.465,40464.793,0.4034313,0.55374402,31335.969,17352.105,224975.81,224975.81,7.1796279,7.22292
4,85,13,40249.887,40134.527,40365.242,0.40249887,0.55291104,30827.115,17044.652,223047.89,223047.89,7.235445,7.235445
5,85,13,41153.629,41031.965,41275.297,0.41153628,0.56091952,28672.717,16083.087,204465.02,204465.02,7.1311579,7.126986
1,2,14,142.03287,137.82764,146.2381,0.0014203286,0.0028366265,100000,283.66266,499290.84,7947854.5,79.478546,79.394416
2,2,14,151.03374,146.52008,155.54741,0.0015103375,0.0030161173,100000,301.61172,499245.97,7867278,78.672775,78.638323
3,2,14,149.591,145.2562,153.9258,0.00149591,0.0029873489,100000,298.73489,499253.16,7818941.5,78.189415,78.189415
4,2,14,146.4314,142.08681,150.776,0.0014643139,0.0029243436,100000,292.43436,499268.91,7782957.5,77.829575,77.831203
5,2,14,173.55933,168.12485,178.99382,0.0017355933,0.0034651691,100000,346.51691,499133.72,7699255,76.992554,76.992554
1,7,14,41.483624,39.286209,43.681042,0.00041483625,0.00082932843,99716.336,82.697594,498374.94,7448563.5,74.697525,74.487575
2,7,14,49.724827,47.185078,52.264576,0.00049724826,0.00099400221,99698.391,99.100418,498244.19,7368032,73.903221,73.818119
3,7,14,51.437592,48.855652,54.019531,0.00051437592,0.0010282228,99701.266,102.51511,498250.03,7319688.5,73.416206,73.416204
4,7,14,52.884922,50.332127,55.437714,0.0005288492,0.0010571392,99707.563,105.40478,498274.31,7283688.5,73.050507,73.039471
5,7,14,60.660122,57.615955,63.704285,0.00060660124,0.0012124669,99653.484,120.82655,497965.34,7200121.5,72.251579,72.251577
1,12,14,24.278061,22.606451,25.949673,0.00024278062,0.00048544336,99633.641,48.366489,498047.28,6950189,69.757446,69.643265
2,12,14,29.424126,27.419178,31.429073,0.00029424127,0.00058830943,99599.289,58.5952,497849.97,6869788,68.974266,68.932422
3,12,14,31.565742,29.524576,33.606911,0.00031565744,0.00063111563,99598.75,62.85833,497836.59,6821438.5,68.489197,68.489195
4,12,14,33.410061,31.363878,35.456242,0.00033410059,0.00066797802,99602.156,66.532051,497844.44,6785414,68.125175,68.124022
5,12,14,37.268986,34.95224,39.585728,0.00037268986,0.00074510201,99532.656,74.16198,497477.88,6702156,67.33625,67.33625
1,17,14,42.171116,40.026211,44.316017,0.00042171116,0.00084306672,99585.273,83.957031,497716.47,6452141.5,64.790115,64.77837
2,17,14,44.110569,41.765316,46.455822,0.00044110569,0.00088182231,99540.695,87.777206,497484.03,6371938,64.013397,64.005117
3,17,14,48.354382,45.966118,50.742645,0.00048354382,0.00096662017,99535.891,96.213402,497438.94,6323601.5,63.530869,63.530869
4,17,14,51.130482,48.745373,53.515591,0.00051130482,0.0010220869,99535.625,101.73407,497423.78,6287569.5,63.169037,63.173957
5,17,14,56.037575,53.399334,58.675816,0.00056037575,0.0011201237,99458.492,111.40581,497013.94,6204678,62.384598,62.384598
1,22,14,96.15097,92.91246,99.389488,0.00096150971,0.0019211716,99501.313,191.1591,497028.69,5954425,59.842678,59.889757
2,22,14,89.321411,86.2416,92.401222,0.00089321414,0.0017848336,99452.922,177.50691,496820.84,5874454,59.067688,59.070562
3,22,14,97.570778,94.404434,100.73712,0.00097570778,0.0019495127,99439.68,193.85892,496713.75,5826163,58.58992,58.589919
4,22,14,103.13269,99.971939,106.29343,0.0010313268,0.0020605279,99433.891,204.88632,496657.25,5790146,58.23111,58.216021
5,22,14,112.93664,109.48803,116.38525,0.0011293663,0.0022561837,99347.086,224.14526,496175.06,5707664,57.451752,57.451752
1,27,14,125.07137,121.53814,128.6046,0.0012507137,0.0024983014,99310.156,248.1067,495930.5,5457396.5,54.953056,54.96691
2,27,14,125.85673,122.46302,129.25043,0.0012585673,0.0025139693,99275.414,249.57535,495753.13,5377633,54.168831,54.192786
3,27,14,133.58932,129.99471,137.18394,0.0013358933,0.0026682205,99245.82,264.80972,495567.06,5329449,53.699482,53.699482
4,27,14,145.23996,141.62129,148.85861,0.0014523995,0.0029005841,99229.008,287.82208,495425.5,5293488.5,53.34618,53.344225
5,27,14,162.03677,157.92123,166.15231,0.0016203678,0.0032354901,99122.938,320.71127,494812.91,5211489,52.576015,52.576015
1,32,14,126.0416,122.7094,129.37379,0.001260416,0.0025176574,99062.047,249.4043,494686.72,4961466,50.084431,50.071099
2,32,14,146.46327,142.97188,149.95467,0.0014646327,0.0029249792,99025.836,289.6485,494405.06,4881880,49.299057,49.320345
3,32,14,153.86392,150.3412,157.38666,0.0015386392,0.0030725484,98981.008,304.12393,494144.72,4833882,48.83646,48.83646
4,32,14,173.05092,169.32224,176.77959,0.0017305091,0.0034550359,98941.188,341.84537,493851.31,4798063,48.494095,48.489172
5,32,14,197.61925,193.12613,202.11237,0.0019761925,0.0039445846,98802.227,389.73373,493036.81,4716676,47.73856,47.73856
1,37,14,159.5835,155.82428,163.34271,0.001595835,0.0031865819,98812.641,314.87457,493276,4466779,45.204533,45.12187
2,37,14,194.43095,190.38527,198.47664,0.0019443096,0.0038810682,98736.188,383.20187,492722.94,4387475,44.43634,44.408195
3,37,14,212.86356,208.66898,217.05815,0.0021286355,0.0042482219,98676.883,419.20129,492336.41,4339737,43.979267,43.979267
4,37,14,242.13345,237.70691,246.56001,0.0024213346,0.0048309625,98599.344,476.32974,491805.91,4304212,43.653557,43.648295
5,37,14,279.81558,274.41946,285.21167,0.0027981556,0.0055806809,98412.492,549.20874,490689.44,4223639.5,42.917717,42.917717
1,42,14,267.98398,263.22403,272.74393,0.0026798397,0.0053453422,98497.766,526.50427,491172.56,3973503.3,40.341049,40.246617
2,42,14,323.64429,318.37064,328.91794,0.003236443,0.0064519821,98352.984,634.57166,490178.5,3894752,39.599731,39.531786
3,42,14,369.21246,363.51633,374.9086,0.0036921247,0.007357053,98257.68,722.88696,489481.19,3847400.8,39.156235,39.156235
4,42,14,415.56619,409.72321,421.40918,0.0041556619,0.0082768807,98123.016,812.15247,488584.69,3812406,38.853329,38.859774
5,42,14,478.4343,471.64639,485.22217,0.0047843428,0.0095230518,97863.281,931.95709,486986.5,3732950,38.144543,38.144543
1,47,14,546.48328,539.99164,552.97491,0.0054648328,0.010870154,97971.258,1064.9626,487193.88,3482330.5,35.544411,35.478672
2,47,14,663.32117,655.83337,670.80896,0.0066332119,0.013178812,97718.414,1287.8126,485372.53,3404573.5,34.840656,34.812564
3,47,14,748.14911,740.13458,756.16364,0.0074814907,0.014851592,97534.789,1448.547,484052.56,3357919.8,34.427917,34.427917
4,47,14,822.13147,813.96753,830.29541,0.0082213143,0.016308187,97310.859,1586.9636,482586.91,3323821.3,34.156738,34.164717
5,47,14,929.76837,920.57013,938.96661,0.0092976838,0.018423541,96931.32,1785.8181,480192.06,3245963.5,33.487251,33.487251
1,52,14,1077.0026,1067.5498,1086.4553,0.010770026,0.02130972,96906.297,2065.0461,479368.88,2995136.8,30.907555,30.930327
2,52,14,1315.2716,1304.173,1326.3702,0.013152716,0.025962457,96430.602,2503.5754,475894.06,2919201,30.272558,30.282665
3,52,14,1433.8359,1422.0936,1445.5781,0.014338359,0.028269444,96086.242,2716.3047,473640.44,2873867,29.909245,29.909245
4,52,14,1534.092,1522.2329,1545.9512,0.015340921,0.03021593,95723.898,2892.3867,471388.53,2841234.5,29.681559,29.675406
5,52,14,1702.1078,1689.092,1715.1235,0.017021079,0.033469241,95145.5,3184.4475,467766.38,2765771.3,29.068861,29.068861
1,57,14,1694.7107,1681.3508,1708.0704,0.016947107,0.033326242,94841.25,3160.7024,466304.5,2515767.8,26.526093,26.59916
2,57,14,2032.0035,2017.0338,2046.9731,0.020320036,0.039825339,93927.023,3740.6755,460283.44,2443307,26.012823,26.039364
