qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
3,22,03,39.037163,37.002983,41.071342,0.00039037163,0.00078043854,99572.813,77.710457,497669.78,6431088.5,64.586792,64.594612
4,22,03,38.067711,35.833534,40.301891,0.00038067711,0.00076106447,99524.891,75.744858,497435.09,6405970,64.365692,64.422493
5,22,03,45.414112,43.141739,47.686485,0.00045414112,0.00090786989,99500.227,90.33326,497275.31,6346388,63.782673,63.802989
1,27,03,56.444759,54.032906,58.856613,0.0005644476,0.0011282583,99536.328,112.30268,497400.88,5950879,59.786884,59.875727
2,27,03,58.070206,55.676868,60.463547,0.00058070209,0.00116073,99519.797,115.51561,497310.22,5952254.5,59.809753,59.758727
3,27,03,62.865219,60.511414,65.219025,0.00062865217,0.0012565142,99495.102,125.01701,497162.97,5933419,59.635292,59.628069
4,27,03,62.414642,59.779839,65.049446,0.00062414643,0.001247514,99448.055,124.06284,496930.13,5911819,59.446358,59.47335
5,27,03,71.617973,68.872467,74.363472,0.00071617973,0.0014313341,99411.734,142.2914,496702.94,5845409.5,58.80022,58.858117
1,32,03,76.548798,74.095047,79.002541,0.00076548796,0.0015298045,99420.32,152.09366,496721.38,5472296,55.042027,54.939158
2,32,03,81.700844,79.214241,84.187447,0.00081700843,0.0016326826,99404.281,162.29565,496615.69,5454944.5,54.876358,54.753259
3,32,03,89.281746,86.701286,91.862206,0.00089281745,0.0017840416,99370.086,177.28036,496407.22,5436256,54.707169,54.689311
4,32,03,93.75042,90.675316,96.825516,0.00093750417,0.0018732516,99325.438,186.06152,496162.03,5413020.5,54.497986,54.543016
5,32,03,103.09187,99.968262,106.21546,0.0010309187,0.0020597132,99269.438,204.46657,495836.03,5348706.5,53.880924,53.938894
1,37,03,98.243721,95.601685,100.88576,0.00098243717,0.0019629453,99268.227,194.85811,495854,4975574.5,50.122528,50.054339
2,37,03,108.40993,105.63839,111.18148,0.0010840994,0.00216585,99241.984,214.94325,495672.56,4958329,49.962009,49.923036
3,37,03,120.3009,117.36409,123.23769,0.0012030089,0.0024031256,99192.805,238.37277,495368.09,4939848.5,49.800472,49.800229
4,37,03,129.84587,126.36515,133.32658,0.0012984587,0.0025935483,99137.93,257.11899,495046.88,4918734,49.615112,49.641695
5,37,03,145.12247,141.41829,148.82664,0.0014512247,0.0028982414,99064.648,287.11328,494605.47,4855144.5,49.010063,49.047787
1,42,03,151.03122,147.77055,154.2919,0.0015103122,0.003016067,99073.367,298.81192,494619.81,4479720.5,45.21619,45.177276
2,42,03,168.81053,165.33211,172.28897,0.0016881054,0.0033705179,99027.039,333.7724,494300.78,4462656,45.065029,45.071141
3,42,03,187.23064,183.53757,190.92369,0.0018723063,0.0037376103,98954.43,369.85309,493847.53,4444480.5,44.914417,44.921779
4,42,03,200.61205,196.25851,204.96558,0.0020061205,0.0040042028,98882.984,395.94751,493425.06,4423222,44.731983,44.763806
5,42,03,229.49631,224.96492,234.02768,0.002294963,0.0045794086,98777.023,452.34033,492754.28,4363701.5,44.177315,44.18333
1,47,03,322.48172,317.73657,327.22687,0.0032248171,0.0064288802,98774.555,635.00977,492285.25,3985100.5,40.345417,40.329356
2,47,03,352.86572,347.88565,357.84576,0.0035286571,0.0070324698,98693.266,694.05743,491731.19,3968355.3,40.208984,40.239805
3,47,03,378.70404,373.39368,384.0144,0.0037870405,0.0075454698,98584.578,743.86694,491063.22,3950633,40.07354,40.084999
4,47,03,393.76245,387.71664,399.80826,0.0039376244,0.0078443205,98487.039,772.5639,490503.78,3929797,39.901768,39.933005
5,47,03,438.79724,432.36984,445.22461,0.0043879724,0.0087375483,98328.063,859.14618,489492.44,3868904,39.347141,39.373883
1,52,03,658.7157,651.28876,666.1427,0.006587157,0.013087912,98153.414,1284.6233,487555.53,3489708,35.554241,35.59422
2,52,03,699.21442,691.8089,706.62,0.0069921445,0.013886963,97999.211,1360.9114,486593.78,3476624,35.476048,35.509806
3,52,03,722.09979,714.39594,729.80359,0.0072209979,0.01433821,97840.711,1402.8607,485696.41,3459570,35.359207,35.371766
4,52,03,730.65924,722.21948,739.09906,0.0073065925,0.01450693,97714.477,1417.5371,485028.53,3439293.3,35.197479,35.227625
5,52,03,784.51935,775.56171,793.47705,0.0078451931,0.015567934,97465.57,1517.3375,483534.5,3381471.5,34.694035,34.699429
1,57,03,895.57916,886.26367,904.89465,0.0089557916,0.017752124,96868.789,1719.6267,480044.91,3002152.3,30.992592,31.044723
2,57,03,938.55121,929.23383,947.86859,0.0093855122,0.018595945,96638.297,1797.0806,478698.78,2990030.3,30.940432,30.983948
3,57,03,954.92255,945.29095,964.55414,0.0095492257,0.018917231,96437.852,1824.3372,477628.41,2973873.5,30.837204,30.852941
4,57,03,963.45984,953.17218,973.7475,0.0096345982,0.019084733,96296.938,1837.8013,476890.19,2954264.8,30.678802,30.709507
5,57,03,1033.8167,1022.5601,1045.0732,0.010338167,0.020464044,95956.789,1963.6639,474874.78,2897538.5,30.196484,30.2079
1,62,03,988.33807,977.66241,999.01373,0.0098833805,0.019572679,95149.164,1862.3241,471090,2522107.5,26.507536,26.574239
2,62,03,1035.7728,1025.4061,1046.1395,0.010357728,0.020502366,94841.219,1944.4694,469344.91,2511331.5,26.47933,26.527114
3,62,03,1057.6125,1047.0699,1068.1552,0.010576125,0.020930111,94613.516,1980.2714,468116.91,2496245,26.3836,26.403129
4,62,03,1081.3462,1070.325,1092.3674,0.010813462,0.021394739,94459.133,2020.9283,467243.34,2477374.5,26.227051,26.258273
5,62,03,1188.2841,1176.1006,1200.4675,0.011882841,0.023485502,93993.125,2207.4758,464446.97,2422663.8,25.775106,25.785962
1,67,03,1242.2711,1229.0887,1255.4535,0.012422712,0.024539316,93286.836,2289.1953,460711.19,2051017.4,21.986811,22.078706
2,67,03,1302.1362,1289.3768,1314.8955,0.013021362,0.025706537,92896.742,2388.0537,458513.59,2041986.6,21.981255,22.03614
3,67,03,1340.8802,1328.548,1353.2124,0.013408802,0.026461206,92633.242,2451.1873,457038.25,2028128.3,21.894173,21.91336
4,67,03,1390.1685,1377.0111,1403.3258,0.013901684,0.027420413,92438.203,2534.6936,455854.25,2010131.3,21.745785,21.776275
5,67,03,1560.6042,1545.7709,1575.4377,0.015606043,0.030730017,91785.648,2820.5747,451876.81,1958216.9,21.334881,21.34676
1,72,03,2297.835,2275.573,2320.0969,0.022978351,0.044916686,90997.641,4087.3123,444769.91,1590306.4,17.477034,17.581606
2,72,03,2385.854,2366.7666,2404.9414,0.02385854,0.046596512,90508.695,4217.3896,442000,1583473,17.495264,17.557975
3,72,03,2462.946,2444.5725,2481.3196,0.024629461,0.048065379,90182.055,4334.6348,440073.69,1571090,17.421316,17.441617
4,72,03,2559.5701,2539.896,2579.2441,0.0255957,0.049903195,89903.508,4486.4722,438301.38,1554277,17.288391,17.321443
5,72,03,2867.7813,2846.03,2889.5322,0.028677812,0.055741791,88965.078,4959.0728,432427.72,1506340,16.932026,16.944991
1,77,03,5809.9165,5769.9614,5849.8711,0.058099166,0.10970137,86910.328,9534.1816,410716.19,1145536.4,13.181389,13.285595
2,77,03,5926.1484,5893.582,5958.7148,0.059261486,0.11176859,86291.305,9644.6572,407344.88,1144441.1,13.262537,13.297252
3,77,03,6097.2593,6067.7329,6126.7861,0.060972594,0.11480311,85847.422,9855.5518,404598.22,1132933.3,13.197056,13.197056
4,77,03,6288.5962,6256.8408,6320.3516,0.062885962,0.11818405,85417.039,10094.932,401847.88,1115975.6,13.06514,13.098761
5,77,03,6895.5513,6862.0498,6929.0532,0.068955511,0.1288238,84006.008,10821.974,392975.13,1073912.3,12.783983,12.796341
1,82,03,17174.939,17101.475,17248.406,0.1717494,0.29071566,77365.211,22491.279,330597.84,745565.5,9.636961,9.636961
2,82,03,17138.459,17074.34,17202.578,0.17138459,0.29019797,76699.344,22257.994,327851.75,736354.06,9.6023417,9.655296
3,82,03,17523.543,17465.043,17582.045,0.17523544,0.29564366,76026.938,22476.883,323942.5,727858,9.5749083,9.582942
4,82,03,17847.77,17787.834,17907.705,0.1784777,0.30019629,75322.102,22611.418,320081.97,714127.75,9.4811163,9.513646
5,82,03,18966.049,18902.887,19029.213,0.18966049,0.31567407,73184.039,23102.303,308164.41,680937.19,9.3047104,9.319541
1,85,03,33428.578,33322.332,33534.824,0.3342858,0.48755997,55420.371,27020.754,412093.69,412093.69,7.4721742,7.540846
2,85,03,32907.766,32816.09,32999.441,0.32907766,0.48219436,54441.555,26251.41,410746.81,410746.81,7.5473304,7.581014
3,85,03,33511.59,33422.043,33601.133,0.33511588,0.48841,53550.055,26154.383,403915.47,403915.47,7.5445018,7.557373
4,85,03,33858.402,33768.859,33947.945,0.33858404,0.49194628,52710.688,25930.826,394045.78,394045.78,7.4758215,7.52245
5,85,03,35274.438,35179.992,35368.883,0.35274437,0.50613284,50081.734,25348.01,372772.75,372772.75,7.4436684,7.46011
1,2,04,114.8668,111.56862,118.16498,0.001148668,0.0022946992,100000,229.46991,499426.31,8469364,84.693642,84.693642
2,2,04,126.63845,122.94962,130.32729,0.0012663845,0.0025295643,100000,252.95642,499367.63,8450632,84.506317,84.506317
3,2,04,131.26726,127.79383,134.74069,0.0013126726,0.0026219022,100000,262.19022,499344.53,8427008,84.270081,84.270081
4,2,04,147.255,142.75833,151.75168,0.0014725501,0.0029407677,100000,294.07678,499264.81,8405151,84.051514,84.051514
5,2,04,149.96559,144.02367,155.90752,0.001499656,0.0029948186,100000,299.48184,499251.28,8331361.5,83.313622,83.411481
1,7,04,38.940445,37.076195,40.804691,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7969937.5,79.882683,79.882683
2,7,04,37.975029,36.015003,39.935055,0.0003797503,0.00075921224,99747.047,75.729179,498545.91,7951264.5,79.714287,79.714287
3,7,04,39.991188,38.015221,41.967155,0.00039991189,0.00079950399,99742.578,79.744591,498513.53,7924354.5,79.448158,79.481469
4,7,04,46.243973,43.865311,48.622635,0.00046243973,0.00092445186,99705.922,92.173325,498299.19,7905886,79.292038,79.292038
5,7,04,48.309559,45.082573,51.536541,0.00048309559,0.00096572458,99705.477,96.288033,498286.69,7830508,78.536636,78.652813
1,12,04,20.666115,19.226528,22.105703,0.00020666115,0.00041323688,99692.859,41.196766,498361.31,7471279,74.94297,74.94297
2,12,04,18.801151,17.393215,20.209089,0.00018801152,0.00037595234,99671.32,37.471664,498262.94,7452718.5,74.772949,74.772949
3,12,04,20.051077,18.601191,21.500963,0.00020051077,0.00040094115,99662.836,39.958931,498214.28,7425841.5,74.509727,74.544192
4,12,04,22.81365,21.170712,24.456589,0.0002281365,0.00045616893,99613.75,45.440697,497955.16,7407587,74.363098,74.363098
5,12,04,24.848822,22.67952,27.018126,0.00024848821,0.00049685297,99608.117,49.490589,497916.84,7336900.5,73.657944,73.730902
1,17,04,22.874365,21.342659,24.406073,0.00022874365,0.00045738267,99651.664,45.578945,498144.38,6972918,69.972923,69.972923
2,17,04,21.17079,19.675558,22.666019,0.0002117079,0.00042332616,99633.852,42.177616,498063.81,6954455.5,69.800125,69.800125
3,17,04,22.742935,21.226105,24.259766,0.00022742935,0.00045475527,99622.875,45.304028,498001.13,6927627,69.538605,69.573095
4,17,04,23.796804,22.19066,25.402948,0.00023796804,0.00047582283,99568.313,47.376877,497723.13,6909632,69.395897,69.395897
5,17,04,27.550608,25.269672,29.831543,0.00027550609,0.00055086036,99563.688,54.845688,497681.31,6838169.5,68.681641,68.764603
1,22,04,36.8951,35.092888,38.697311,0.00036895098,0.00073762977,99606.086,73.47242,497846.75,6474773.5,65.003792,65.003792
2,22,04,36.199512,34.392036,38.006992,0.00036199513,0.00072372827,99591.672,72.077309,497778.16,6456392,64.828636,64.828636
3,22,04,39.037163,37.142727,40.931599,0.00039037163,0.00078043854,99577.57,77.714172,497693.56,6429625.5,64.569107,64.603926
4,22,04,38.067711,36.218071,39.917355,0.00038067711,0.00076106447,99520.938,75.741852,497415.34,6411908.5,64.427734,64.427734
5,22,04,45.414112,42.805008,48.023212,0.00045414112,0.00090786989,99511.234,90.343254,497330.34,6337013.5,63.681824,63.794937
1,27,04,56.444759,54.414577,58.474945,0.0005644476,0.0011282583,99532.617,112.2985,497382.34,5976926.5,60.049927,60.049927
2,27,04,58.070206,55.973671,60.166744,0.00058070204,0.0011607299,99519.594,115.51537,497309.19,5958613.5,59.873772,59.873772
3,27,04,62.865219,60.765186,64.965248,0.00062865217,0.0012565142,99499.859,125.02299,497186.72,5931932.5,59.617592,59.645903
4,27,04,62.414642,60.184799,64.644485,0.00062414643,0.001247514,99445.195,124.05928,496915.81,5914493.5,59.474903,59.474903
5,27,04,71.617973,68.420364,74.815575,0.00071617973,0.0014313341,99420.891,142.3045,496748.69,5839683,58.737415,58.85504
1,32,04,76.548798,74.384171,78.713417,0.00076548796,0.0015298045,99420.32,152.09366,496721.38,5479544.5,55.114937,55.114937
2,32,04,81.700844,79.432205,83.969482,0.00081700843,0.0016326826,99404.078,162.29532,496614.66,5461304.5,54.940449,54.940449
3,32,04,89.281746,87.000549,91.56295,0.00089281745,0.0017840416,99374.836,177.28885,496430.94,5434745.5,54.689449,54.719789
4,32,04,93.750412,91.125237,96.375595,0.00093750411,0.0018732515,99321.133,186.05347,496140.53,5417577.5,54.54607,54.54607
5,32,04,103.09187,99.51915,106.66457,0.0010309187,0.0020597132,99276.195,204.48048,495869.78,5346433,53.854408,53.934825
1,37,04,98.243721,95.897514,100.58994,0.00098243717,0.0019629453,99268.227,194.85811,495854,4982823,50.195549,50.195549
2,37,04,108.40993,105.85941,110.96046,0.0010840994,0.00216585,99241.781,214.94281,495671.53,4964690,50.026207,50.026207
3,37,04,120.3009,117.67632,122.92546,0.0012030089,0.0024031256,99197.547,238.38417,495391.78,4938314.5,49.782722,49.814884
4,37,04,129.84587,126.77485,132.91689,0.0012984587,0.0025935483,99135.078,257.1116,495032.63,4921437,49.643749,49.643749
5,37,04,145.12247,140.70024,149.54469,0.0014512247,0.0028982414,99075.219,287.14389,494658.22,4849759.5,48.950619,49.041016
1,42,04,151.03122,148.02605,154.03641,0.0015103122,0.003016067,99073.367,298.81192,494619.81,4486969,45.289356,45.289356
2,42,04,168.81053,165.52884,172.09224,0.0016881054,0.0033705179,99026.836,333.7717,494299.75,4469018,45.129364,45.129364
3,42,04,187.23064,183.87827,190.58301,0.0018723063,0.0037376103,98959.156,369.87076,493871.13,4442922.5,44.896622,44.926856
4,42,04,200.61205,196.74496,204.47911,0.0020061205,0.0040042028,98877.969,395.92743,493400.03,4426404.5,44.766338,44.766338
5,42,04,229.49631,224.17276,234.81984,0.002294963,0.0045794086,98785.727,452.38019,492797.69,4358582.5,44.121769,44.17822
1,47,04,322.48172,318.15076,326.81268,0.0032248171,0.0064288802,98774.555,635.00977,492285.25,3992349.3,40.418804,40.418804
2,47,04,352.86572,348.07324,357.6582,0.0035286571,0.0070324698,98693.063,694.05597,491730.19,3974718.5,40.273537,40.273537
3,47,04,378.70404,373.841,383.56708,0.0037870405,0.0075454698,98589.289,743.90247,491086.69,3949051.5,40.055679,40.083864
4,47,04,393.76245,388.28632,399.23859,0.0039376244,0.0078443205,98482.039,772.52466,490478.88,3933004.5,39.93626,39.93626
5,47,04,438.79724,431.50735,446.0871,0.0043879724,0.0087375483,98338.148,859.23431,489542.69,3864982,39.303249,39.366212
1,52,04,658.7157,651.992,665.43945,0.006587157,0.013087912,98139.547,1284.4418,487486.63,3500064,35.664154,35.664154
2,52,04,699.21442,692.06927,706.35962,0.0069921445,0.013886963,97999.008,1360.9086,486592.78,3482988.3,35.541058,35.541058
3,52,04,722.09979,714.92169,729.27783,0.0072209979,0.01433821,97845.391,1402.9277,485719.63,3457965,35.341209,35.363827
4,52,04,730.65924,722.80951,738.50903,0.0073065925,0.01450693,97709.516,1417.4652,485003.91,3442525.5,35.232243,35.232243
5,52,04,784.51935,774.17804,794.86066,0.0078451931,0.015567934,97478.922,1517.5453,483600.72,3375439.3,34.627655,34.689158
1,57,04,895.5791,886.53674,904.62152,0.0089557907,0.017752122,96855.102,1719.3837,479977.06,3012577.3,31.10396,31.10396
2,57,04,938.55121,929.41467,947.68774,0.0093855122,0.018595945,96638.102,1797.0769,478697.81,2996395.5,31.006357,31.006357
3,57,04,954.92255,945.62158,964.22351,0.0095492257,0.018917231,96442.461,1824.4243,477651.25,2972245.5,30.818945,30.839039
4,57,04,963.45984,953.46436,973.45538,0.0096345982,0.019084733,96292.047,1837.708,476865.97,2957521.5,30.714079,30.714079
5,57,04,1033.8167,1021.5847,1046.0486,0.010338167,0.020464044,95961.367,1963.7577,474897.44,2891838.5,30.135725,30.189999
1,62,04,988.33807,977.51422,999.16193,0.0098833805,0.019572679,95135.719,1862.0609,471023.44,2532600.3,26.620918,26.620918
2,62,04,1035.7728,1025.6344,1045.9113,0.010357728,0.020502366,94841.023,1944.4653,469343.94,2517697.8,26.546505,26.546505
3,62,04,1057.6125,1046.9648,1068.2604,0.010576125,0.020930111,94618.039,1980.3661,468139.28,2494594,26.36499,26.39084
4,62,04,1081.3462,1070.4265,1092.2659,0.010813462,0.021394739,94454.336,2020.8258,467219.63,2480655.5,26.263014,26.263014
5,62,04,1188.2841,1174.8091,1201.759,0.011882841,0.023485502,93997.617,2207.5811,464469.13,2416941,25.713079,25.767329
1,67,04,1242.2711,1228.2424,1256.2998,0.012422712,0.024539316,93273.656,2288.8718,460646.09,2061576.8,22.102455,22.102455
2,67,04,1302.1362,1289.7244,1314.5481,0.013021362,0.025706537,92896.555,2388.0488,458512.66,2048353.8,22.049835,22.049835
3,67,04,1340.8802,1327.8806,1353.8798,0.013408802,0.026461206,92637.672,2451.3044,457060.09,2026454.9,21.875164,21.898093
4,67,04,1390.1685,1376.6044,1403.7327,0.013901684,0.027420413,92433.508,2534.5649,455831.13,2013436,21.782534,21.782534
5,67,04,1560.6042,1543.6598,1577.5488,0.015606043,0.030730017,91790.031,2820.7092,451898.41,1952471.9,21.271362,21.324656
1,72,04,2297.835,2275.7,2319.9697,0.022978349,0.044916682,90984.781,4086.7346,444707.06,1600930.8,17.595589,17.595589
2,72,04,2385.8542,2366.7976,2404.9106,0.023858542,0.046596516,90508.508,4217.3813,441999.09,1589841.1,17.565655,17.565655
3,72,04,2462.946,2442.843,2483.0488,0.024629461,0.048065379,90186.367,4334.8418,440094.72,1569394.8,17.401791,17.431244
4,72,04,2559.5701,2537.9817,2581.1582,0.0255957,0.049903195,89898.945,4486.2446,438279.13,1557604.9,17.326176,17.326176
5,72,04,2867.781,2843.5725,2891.9897,0.02867781,0.055741787,88969.328,4959.3091,432448.38,1500573.5,16.866493,16.925784
1,77,04,5809.9165,5770.8115,5849.021,0.058099166,0.10970137,86898.047,9532.834,410658.16,1156223.6,13.305519,13.305519
2,77,04,5926.1484,5894.4531,5957.8442,0.059261486,0.11176859,86291.125,9644.6377,407344.03,1147842,13.30197,13.30197
3,77,04,6097.2598,6063.7437,6130.7754,0.060972597,0.11480312,85851.523,9856.0225,404617.56,1129300.1,13.154217,13.179926
4,77,04,6288.5962,6256.1895,6321.0029,0.062885962,0.11818405,85412.703,10094.419,401827.47,1119325.8,13.10491,13.10491
5,77,04,6895.5513,6859.0234,6932.0796,0.068955511,0.1288238,84010.016,10822.49,392993.88,1068125.1,12.714581,12.769789
1,82,04,17174.939,17098.74,17251.139,0.1717494,0.29071566,77365.211,22491.279,330597.84,745565.5,9.636961,9.636961
2,82,04,17138.459,17074.574,17202.344,0.17138459,0.29019797,76646.484,22242.654,327625.78,740498,9.6612129,9.661213
3,82,04,17523.543,17457.5,17589.586,0.17523544,0.29564366,75995.5,22467.588,323808.53,724682.5,9.5359859,9.56755
4,82,04,17847.77,17785.451,17910.09,0.17847769,0.30019629,75318.281,22610.27,320065.72,717498.25,9.5262165,9.526216
5,82,04,18966.049,18895.033,19037.066,0.18966049,0.31567407,73187.531,23103.406,308179.13,675131.31,9.2250462,9.29923
1,85,04,33428.578,33315.141,33542.016,0.3342858,0.48755997,54873.93,26754.332,414967.63,414967.63,7.5622001,7.5622
2,85,04,32907.766,32816.063,32999.469,0.32907766,0.48219436,54403.828,26233.219,412872.19,412872.19,7.5890284,7.589028
3,85,04,33511.59,33402.637,33620.543,0.33511588,0.48841,53527.91,26143.566,400873.94,400873.94,7.4892416,7.536527
4,85,04,33858.402,33757.984,33958.82,0.33858404,0.49194628,52708.012,25929.51,397432.56,397432.56,7.5402684,7.540268
5,85,04,35274.438,35164.492,35384.383,0.35274437,0.50613284,50084.125,25349.219,366952.16,366952.16,7.3272562,7.410833
1,2,05,114.8668,110.11177,119.62182,0.001148668,0.0022946992,100000,229.46992,499426.31,8383754.5,83.837547,84.644722
2,2,05,126.63845,121.23223,132.04466,0.0012663845,0.0025295643,100000,252.95642,499367.63,8378252,83.782516,84.48379
3,2,05,131.26726,122.24176,140.29276,0.0013126726,0.0026219022,100000,262.19022,499344.53,8303423.5,83.034233,84.205163
4,2,05,147.255,132.76765,161.74236,0.0014725501,0.0029407677,100000,294.07678,499264.81,7945589.5,79.455894,83.582193
5,2,05,149.96561,135.77287,164.15833,0.001499656,0.0029948186,100000,299.48187,499251.28,8042789.5,80.427895,82.972418
1,7,05,38.940445,36.011635,41.869255,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7884328,79.02462,79.858942
2,7,05,37.975029,34.569378,41.38068,0.0003797503,0.00075921224,99767.281,75.744545,498647.06,7706545,77.249268,79.637447
3,7,05,39.991188,34.685261,45.297115,0.00039991189,0.00079950399,99786.969,79.780083,498735.41,7795541.5,78.123787,79.367665
4,7,05,46.243973,38.998505,53.489445,0.00046243973,0.00092445186,99750.594,92.214622,498522.44,7593815,76.130241,78.913253
5,7,05,48.309559,40.251724,56.367393,0.00048309559,0.00096572458,99775.391,96.355545,498636.06,7338933.5,73.561737,77.662508
1,12,05,20.666115,18.995749,22.336483,0.00020666115,0.00041323688,99692.859,41.196766,498361.31,7471279,74.94297,74.94297
2,12,05,18.801151,16.018766,21.583538,0.00018801152,0.00037595234,99714.391,37.487858,498478.25,7161118.5,71.821449,74.657846
